"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"0500000US16013","Blaine County, Idaho","2317","411","65","56","317","184","242","128","324","158","363","206","269","181","66","56","265","184","169","134","237","129",
"0500000US16015","Boise County, Idaho","474","135","25","24","89","53","39","25","17","18","115","76","8","14","17","16","25","20","25","17","114","63",
"0500000US16017","Bonner County, Idaho","4184","394","249","133","277","114","596","180","515","171","445","163","456","154","126","72","323","130","736","179","461","145",
"0500000US16019","Bonneville County, Idaho","12297","659","530","189","1288","291","1720","385","1923","418","1465","346","854","246","987","357","979","243","2004","340","547","175",
"0500000US16021","Boundary County, Idaho","1059","214","83","63","143","102","181","100","10","14","89","53","77","49","44","36","43","36","129","83","260","150",
"0500000US16023","Butte County, Idaho","216","76","14","12","44","36","2","4","7","7","13","15","11","13","1","3","29","28","22","17","73","55",
"0500000US16025","Camas County, Idaho","77","38","6","8","5","8","1","3","13","14","0","13","9","12","3","5","7","9","0","13","33","31",
"0500000US16027","Canyon County, Idaho","20119","879","914","374","1634","369","2797","463","2357","436","2127","405","2230","472","1388","279","1649","336","3532","388","1491","311",
"0500000US16029","Caribou County, Idaho","560","146","55","35","59","31","65","43","28","18","10","10","4","6","43","30","38","37","130","79","128","72",
"0500000US16031","Cassia County, Idaho","2511","259","189","103","287","106","302","115","195","99","274","110","176","93","54","36","259","92","321","110","454","140",
"0500000US16033","Clark County, Idaho","76","54","4","5","2","5","10","13","7","14","0","13","26","41","0","13","5","7","6","6","16","14",
"0500000US16035","Clearwater County, Idaho","703","110","30","20","58","31","93","38","54","27","94","49","72","41","28","29","30","24","109","38","135","59",
"0500000US16037","Custer County, Idaho","400","129","30","32","50","40","40","31","3","4","36","29","15","21","9","14","31","43","58","42","128","98",
"0500000US16039","Elmore County, Idaho","4032","349","191","98","330","137","517","179","411","126","400","140","346","139","453","200","332","145","377","115","675","194",
"0500000US16041","Franklin County, Idaho","1056","186","45","56","212","114","135","76","116","81","26","30","87","76","114","67","31","29","234","116","56","47",
"0500000US16043","Fremont County, Idaho","695","146","68","59","74","58","41","25","121","66","35","26","39","32","47","46","83","60","68","51","119","64",
"0500000US16045","Gem County, Idaho","1767","304","75","56","224","119","298","164","245","130","177","127","93","83","144","97","190","116","136","83","185","110",
"0500000US16047","Gooding County, Idaho","1508","261","109","60","196","77","115","64","130","62","136","92","7","9","215","147","169","97","205","100","226","100",
"0500000US16049","Idaho County, Idaho","1433","215","69","55","159","67","174","73","164","77","91","61","58","41","95","79","121","96","252","89","250","116",
"0500000US16051","Jefferson County, Idaho","1698","263","125","97","170","89","378","193","294","132","111","65","83","63","22","26","113","93","131","75","271","109",
"0500000US16053","Jerome County, Idaho","2182","266","250","130","227","120","157","86","406","156","136","65","138","82","107","79","127","74","203","102","431","153",
"0500000US16055","Kootenai County, Idaho","18544","1039","460","157","1285","371","2078","485","2354","474","2358","555","1853","410","1680","354","2004","448","3625","384","847","203",
"0500000US16057","Latah County, Idaho","6384","378","167","89","564","179","1014","249","860","216","613","225","365","106","307","130","787","241","1491","275","216","80",
"0500000US16059","Lemhi County, Idaho","547","141","50","34","11","16","69","48","74","43","10","9","21","24","145","120","0","18","100","43","67","47",
"0500000US16061","Lewis County, Idaho","417","48","37","17","41","19","59","21","41","21","64","27","41","21","22","14","28","16","30","13","54","16",
"0500000US16063","Lincoln County, Idaho","489","82","25","17","56","29","23","12","82","47","14","15","22","15","12","9","11","9","87","43","157","60",
"0500000US16065","Madison County, Idaho","7186","514","770","334","388","190","449","184","850","301","636","181","870","512","589","230","955","348","1485","375","194","94",
"0500000US16067","Minidoka County, Idaho","2084","291","159","90","421","158","202","90","142","120","264","116","121","78","46","38","106","104","333","138","290","139",
"0500000US16069","Nez Perce County, Idaho","4868","461","379","162","393","134","616","188","441","150","402","146","394","132","233","115","331","168","1220","321","459","153",
"0500000US16071","Oneida County, Idaho","218","81","18","24","5","9","52","53","23","19","3","5","0","13","53","44","30","36","13","16","21","22",
"0500000US16073","Owyhee County, Idaho","1222","186","87","53","161","93","163","75","64","40","118","56","136","73","13","16","53","48","57","42","370","111",
"0500000US16075","Payette County, Idaho","2727","445","252","124","340","227","363","173","372","154","357","167","213","116","127","119","157","90","358","164","188","108",
"0500000US16077","Power County, Idaho","773","184","97","81","82","79","158","103","41","41","37","40","52","49","8","15","2","3","115","116","181","115",
"0500000US16079","Shoshone County, Idaho","1478","211","64","37","177","70","181","81","200","89","120","55","47","28","52","30","185","85","313","89","139","55",
"0500000US16081","Teton County, Idaho","933","184","60","53","84","70","188","92","91","51","23","31","92","85","106","73","69","66","198","92","22","24",
"0500000US16083","Twin Falls County, Idaho","10206","734","508","187","802","214","909","277","1520","363","921","259","1076","268","1006","298","662","213","1894","365","908","234",
"0500000US16085","Valley County, Idaho","581","198","31","47","11","20","72","92","75","85","35","30","7","9","48","51","128","113","89","62","85","69",
"0500000US16087","Washington County, Idaho","1170","166","51","49","27","24","71","49","107","73","193","99","20","18","65","45","204","118","359","124","73","39",
"0500000US17001","Adams County, Illinois","7645","600","334","110","1119","291","882","256","897","246","821","203","443","178","550","199","577","244","1369","256","653","184",
"0500000US17003","Alexander County, Illinois","381","88","8","9","44","36","51","29","37","25","80","38","21","22","36","35","4","7","45","28","55","26",
"0500000US17005","Bond County, Illinois","1742","255","70","49","305","133","190","86","163","100","77","56","13","20","147","102","93","73","380","125","304","178",
"0500000US17007","Boone County, Illinois","3056","379","75","71","257","151","427","177","459","192","319","178","294","135","193","97","312","162","556","190","164","106",
"0500000US17009","Brown County, Illinois","603","123","86","60","71","46","86","57","95","65","78","43","72","51","11","12","40","50","24","30","40","22",
"0500000US17011","Bureau County, Illinois","3344","298","219","80","429","111","317","96","369","105","304","92","341","138","184","71","246","103","509","135","426","100",
"0500000US17013","Calhoun County, Illinois","132","49","29","28","4","7","3","6","9","6","11","12","27","26","1","2","3","4","21","17","24","19",
"0500000US17015","Carroll County, Illinois","1441","181","124","74","214","82","181","69","182","86","88","37","83","33","30","20","177","105","167","74","195","90",
"0500000US17017","Cass County, Illinois","1143","181","118","59","189","63","100","54","266","110","114","61","61","54","27","21","49","33","101","64","118","53",
"0500000US17019","Champaign County, Illinois","38313","1148","1310","258","3242","507","4249","570","4342","519","3420","594","2666","472","1984","416","2946","546","10260","784","3894","596",
"0500000US17021","Christian County, Illinois","3122","334","156","85","255","95","573","201","258","93","353","114","213","102","134","71","98","53","535","156","547","210",
"0500000US17023","Clark County, Illinois","1243","230","59","43","162","107","153","78","141","65","54","30","87","83","55","39","122","61","307","108","103","48",
"0500000US17025","Clay County, Illinois","1274","235","47","47","310","133","214","114","128","90","83","67","110","107","91","70","39","42","75","70","177","69",
"0500000US17027","Clinton County, Illinois","2963","283","230","81","318","82","474","154","294","108","343","122","221","104","94","65","207","96","565","189","217","75",
"0500000US17029","Coles County, Illinois","8147","498","525","240","1045","257","1290","314","1040","270","495","162","564","212","569","242","536","187","1622","313","461","160",
"0500000US17031","Cook County, Illinois","877303","6481","35695","1798","74159","2612","109334","2444","111557","3310","95878","2958","71217","2350","49888","2268","68260","2474","207094","4297","54221","2234",
"0500000US17033","Crawford County, Illinois","1570","161","102","67","337","134","190","86","231","97","57","37","66","45","50","43","128","63","196","85","213","72",
"0500000US17035","Cumberland County, Illinois","782","120","104","50","182","68","42","27","84","50","81","39","30","27","23","17","32","25","71","38","133","68",
"0500000US17037","DeKalb County, Illinois","15650","698","503","173","1038","257","1769","382","1596","295","1638","407","1446","365","929","312","1189","369","4184","536","1358","338",
"0500000US17039","De Witt County, Illinois","1569","176","101","68","242","105","191","99","161","82","133","60","231","128","125","85","63","52","172","74","150","67",
"0500000US17041","Douglas County, Illinois","1638","211","67","46","207","83","221","83","201","65","173","99","117","57","57","38","168","75","248","93","179","74",
"0500000US17043","DuPage County, Illinois","93684","1960","3513","472","8880","868","13282","1016","13078","986","10976","878","7921","770","5008","608","7578","765","18874","1175","4574","540",
"0500000US17045","Edgar County, Illinois","2000","269","90","54","382","133","321","128","276","124","142","75","236","134","39","28","112","81","189","91","213","80",
"0500000US17047","Edwards County, Illinois","547","91","59","31","98","50","44","26","47","25","51","32","49","28","24","23","71","46","34","34","70","30",
"0500000US17049","Effingham County, Illinois","3129","291","331","128","408","103","492","130","442","164","233","118","135","57","156","84","181","81","390","123","361","125",
"0500000US17051","Fayette County, Illinois","1562","193","88","52","143","68","178","64","174","68","114","47","108","52","105","63","63","39","248","84","341","108",
"0500000US17053","Ford County, Illinois","1350","173","30","23","90","49","157","92","218","94","230","102","141","72","35","25","54","40","245","81","150","60",
"0500000US17055","Franklin County, Illinois","4012","335","246","89","418","132","477","122","262","72","370","126","408","153","156","71","178","84","795","170","702","140",
"0500000US17057","Fulton County, Illinois","3093","252","198","90","315","102","343","95","400","164","228","97","282","132","251","117","192","113","442","131","442","128",
"0500000US17059","Gallatin County, Illinois","502","97","55","41","41","26","112","63","43","28","27","23","41","28","13","13","28","26","28","20","114","44",
"0500000US17061","Greene County, Illinois","1048","146","105","61","47","36","169","55","44","25","73","34","23","18","60","40","80","40","156","70","291","121",
"0500000US17063","Grundy County, Illinois","4936","446","180","90","639","229","995","276","642","159","576","160","352","147","114","67","256","121","1081","259","101","39",
"0500000US17065","Hamilton County, Illinois","748","170","41","34","99","73","151","83","88","64","109","61","13","22","45","36","45","49","64","42","93","68",
"0500000US17067","Hancock County, Illinois","1376","188","127","60","203","74","106","50","170","63","148","59","52","31","65","36","184","97","163","67","158","59",
"0500000US17069","Hardin County, Illinois","294","88","18","14","22","27","44","30","66","83","37","22","7","9","9","9","0","12","23","20","68","37",
"0500000US17071","Henderson County, Illinois","376","74","18","18","38","25","47","39","56","27","28","19","38","31","24","24","20","13","36","20","71","33",
"0500000US17073","Henry County, Illinois","4084","351","169","78","580","172","516","160","508","161","448","126","231","132","169","84","350","177","652","179","461","170",
"0500000US17075","Iroquois County, Illinois","2337","240","98","40","292","90","305","85","254","80","186","58","294","111","163","60","101","35","364","102","280","71",
"0500000US17077","Jackson County, Illinois","11925","542","674","209","847","207","1466","354","1098","271","775","244","1163","276","623","201","1031","221","3288","490","960","218",
"0500000US17079","Jasper County, Illinois","677","136","96","70","72","57","126","73","30","26","55","72","9","14","49","42","0","17","55","37","185","83",
"0500000US17081","Jefferson County, Illinois","4140","322","235","82","411","138","460","162","653","163","295","99","298","105","187","87","294","99","742","143","565","147",
"0500000US17083","Jersey County, Illinois","1463","272","92","90","220","140","158","90","155","93","140","86","170","108","60","53","93","116","186","90","189","104",
"0500000US17085","Jo Daviess County, Illinois","2029","299","98","46","117","49","241","134","153","66","346","119","276","156","59","54","62","48","473","149","204","109",
"0500000US17087","Johnson County, Illinois","605","103","30","17","82","78","52","33","59","27","39","25","33","25","13","15","18","14","174","84","105","42",
"0500000US17089","Kane County, Illinois","45257","1527","1557","297","4428","648","5376","556","5497","538","4981","704","3778","602","3102","545","4006","662","10284","869","2248","452",
"0500000US17091","Kankakee County, Illinois","12957","640","560","174","1276","255","1134","231","1870","303","979","233","1259","378","694","205","1230","303","2953","357","1002","207",
"0500000US17093","Kendall County, Illinois","6979","866","144","128","443","188","752","384","571","246","1354","534","754","361","754","289","425","205","1668","510","114","81",
"0500000US17095","Knox County, Illinois","6488","424","249","75","540","144","644","156","801","171","537","171","713","207","445","153","385","151","1813","291","361","106",
"0500000US17097","Lake County, Illinois","66746","1679","2497","488","6436","677","9528","808","8060","839","6789","698","5510","699","4214","626","5355","638","14321","1016","4036","602",
"0500000US17099","LaSalle County, Illinois","12027","601","514","134","1071","243","1721","295","1654","359","1424","282","888","232","709","191","796","206","2354","366","896","173",
"0500000US17101","Lawrence County, Illinois","1363","195","161","81","167","66","86","56","122","56","160","112","197","68","54","53","67","44","101","35","248","97",
"0500000US17103","Lee County, Illinois","3988","329","204","70","530","129","502","165","466","159","360","137","398","186","252","113","207","106","753","219","316","112",
"0500000US17105","Livingston County, Illinois","4063","327","253","93","539","184","417","112","790","200","316","103","348","147","192","85","265","146","531","156","412","154",
"0500000US17107","Logan County, Illinois","3260","262","188","75","376","115","452","130","310","112","377","129","324","120","109","51","281","120","473","144","370","120",
"0500000US17109","McDonough County, Illinois","4494","393","259","150","305","114","411","137","556","190","286","110","250","118","223","126","297","120","1514","297","393","167",
"0500000US17111","McHenry County, Illinois","20521","997","713","250","2076","433","2619","415","1980","305","2217","337","1849","358","1298","353","1937","364","4707","648","1125","238",
"0500000US17113","McLean County, Illinois","23979","1000","1062","259","2758","353","2884","435","2971","458","2041","321","1242","234","1475","347","1430","399","4936","473","3180","539",
"0500000US17115","Macon County, Illinois","13472","762","707","270","1064","221","1892","431","1622","349","1373","306","1059","215","589","178","747","202","2631","345","1788","270",
"0500000US17117","Macoupin County, Illinois","3907","325","339","112","681","196","304","102","342","103","377","111","201","80","140","78","239","97","752","164","532","158",
"0500000US17119","Madison County, Illinois","29247","1022","1452","306","3163","460","3514","509","2982","536","2930","429","2507","373","1669","356","2564","455","6251","567","2215","355",
"0500000US17121","Marion County, Illinois","3992","333","247","82","576","148","358","115","461","141","453","131","276","92","193","87","271","90","688","158","469","109",
"0500000US17123","Marshall County, Illinois","1059","124","103","41","180","62","127","49","61","31","114","51","18","18","67","37","92","37","141","55","156","58",
"0500000US17125","Mason County, Illinois","1132","138","94","47","109","69","134","70","125","70","81","47","39","25","20","19","101","52","239","75","190","75",
"0500000US17127","Massac County, Illinois","1186","179","40","34","55","56","81","56","211","108","130","95","217","92","138","81","57","45","158","85","99","60",
"0500000US17129","Menard County, Illinois","1035","172","59","37","106","65","161","66","70","40","106","53","91","55","63","35","34","25","168","76","177","71",
"0500000US17131","Mercer County, Illinois","1320","151","40","28","184","73","194","98","143","70","153","72","94","60","138","86","97","44","170","81","107","45",
"0500000US17133","Monroe County, Illinois","2156","236","76","46","275","102","374","146","191","100","136","99","153","101","224","126","326","148","294","133","107","64",
"0500000US17135","Montgomery County, Illinois","2765","332","196","87","323","133","293","100","210","78","263","97","153","71","191","104","297","139","385","147","454","150",
"0500000US17137","Morgan County, Illinois","3854","383","224","139","304","117","684","200","586","191","390","115","437","128","282","163","142","69","531","166","274","113",
"0500000US17139","Moultrie County, Illinois","1282","166","157","93","88","48","228","88","166","86","139","73","130","71","39","28","57","35","137","48","141","64",
"0500000US17141","Ogle County, Illinois","5575","495","498","160","807","255","685","199","576","235","528","234","435","149","280","122","439","145","688","212","639","224",
"0500000US17143","Peoria County, Illinois","26352","988","1148","225","2973","551","3302","434","2874","445","2561","398","2067","363","1291","317","1661","336","6424","691","2051","313",
"0500000US17145","Perry County, Illinois","1885","313","107","72","131","62","209","132","72","41","180","99","148","108","94","54","145","96","317","149","482","159",
"0500000US17147","Piatt County, Illinois","1132","196","77","48","95","47","107","58","149","80","123","72","30","30","88","99","53","43","239","99","171","68",
"0500000US17149","Pike County, Illinois","1207","177","92","45","78","43","146","74","127","68","176","70","78","37","14","14","45","26","208","67","243","83",
"0500000US17151","Pope County, Illinois","234","69","34","31","10","15","18","16","14","16","4","6","13","11","11","11","0","12","15","10","115","51",
"0500000US17153","Pulaski County, Illinois","534","105","46","36","76","51","41","35","40","25","70","44","26","24","18","15","28","21","89","38","100","45",
"0500000US17155","Putnam County, Illinois","426","62","25","14","40","20","91","33","51","32","33","18","9","9","8","8","45","26","78","31","46","23",
"0500000US17157","Randolph County, Illinois","2797","284","252","109","334","111","365","137","273","93","193","78","257","119","94","61","259","108","433","149","337","95",
"0500000US17159","Richland County, Illinois","1745","202","54","28","261","91","303","103","147","73","102","52","118","67","34","28","115","90","238","87","373","155",
"0500000US17161","Rock Island County, Illinois","19161","823","1071","241","2126","358","2504","492","1677","310","2045","342","1616","295","1031","236","1592","349","3866","440","1633","271",
"0500000US17163","St. Clair County, Illinois","32297","1300","1149","330","2779","490","4050","671","3980","579","3983","627","2465","483","1955","492","2520","439","7034","866","2382","465",
"0500000US17165","Saline County, Illinois","2623","287","142","85","157","73","223","113","290","107","203","81","143","69","86","61","239","120","676","197","464","160",
"0500000US17167","Sangamon County, Illinois","25147","1019","1429","303","2595","394","2739","435","2953","516","2735","427","2037","357","1137","238","1666","320","5727","575","2129","336",
"0500000US17169","Schuyler County, Illinois","526","148","38","43","55","50","90","57","103","85","80","59","29","30","40","49","10","16","50","45","31","35",
"0500000US17171","Scott County, Illinois","351","72","41","27","81","45","36","20","38","22","9","9","31","21","12","9","14","17","27","18","62","30",
"0500000US17173","Shelby County, Illinois","1821","303","102","57","338","140","275","129","203","119","93","76","130","82","56","60","61","34","353","129","210","69",
"0500000US17175","Stark County, Illinois","559","81","38","21","98","31","31","17","22","14","74","37","51","28","22","21","37","34","105","40","81","37",
"0500000US17177","Stephenson County, Illinois","5889","417","287","112","606","179","785","192","660","152","377","154","744","178","250","105","470","168","1133","278","577","204",
"0500000US17179","Tazewell County, Illinois","12196","703","741","221","1243","253","1829","343","1270","240","1146","252","870","208","639","177","848","217","2499","371","1111","268",
"0500000US17181","Union County, Illinois","1457","202","111","66","77","56","160","67","162","87","92","79","96","47","83","51","155","71","285","106","236","95",
"0500000US17183","Vermilion County, Illinois","9123","457","517","160","938","166","1127","231","1242","239","1051","242","849","184","515","136","427","135","1749","311","708","148",
"0500000US17185","Wabash County, Illinois","1110","157","98","76","28","29","188","92","158","89","100","61","45","28","29","25","35","25","219","100","210","67",
"0500000US17187","Warren County, Illinois","1608","208","147","94","225","95","283","108","239","104","59","36","147","74","32","29","34","26","168","82","274","108",
"0500000US17189","Washington County, Illinois","1010","162","52","31","91","53","120","55","183","80","55","39","64","44","5","9","98","58","100","35","242","81",
"0500000US17191","Wayne County, Illinois","1463","192","121","60","158","62","92","48","250","146","125","60","116","60","73","44","68","45","170","68","290","95",
"0500000US17193","White County, Illinois","1338","215","48","30","300","118","65","61","115","71","201","95","51","26","73","52","21","17","205","111","259","85",
"0500000US17195","Whiteside County, Illinois","5923","475","343","111","415","138","1061","261","386","124","588","163","524","146","384","193","601","218","1031","244","590","206",
"0500000US17197","Will County, Illinois","42493","1604","1527","387","3474","450","4957","567","4527","525","4734","627","3347","398","2604","397","4061","497","9797","814","3465","441",
"0500000US17199","Williamson County, Illinois","8284","510","400","178","822","172","1150","282","1148","206","425","147","675","182","836","258","614","214","1500","307","714","153",
"0500000US17201","Winnebago County, Illinois","39572","1158","1793","325","3284","527","4922","555","5056","580","3876","545","3167","409","1997","362","3414","483","9323","803","2740","394",
"0500000US17203","Woodford County, Illinois","2607","325","104","57","225","86","279","94","418","159","227","98","296","123","152","93","164","136","465","167","277","126",
"0500000US18001","Adams County, Indiana","2197","303","120","103","274","104","298","126","281","135","429","163","153","116","54","55","139","71","277","143","172","84",
"0500000US18003","Allen County, Indiana","46347","1100","1790","338","5001","561","6678","718","6474","580","4776","594","3856","515","2528","401","3301","466","9626","759","2317","441",
"0500000US18005","Bartholomew County, Indiana","9782","561","607","204","1585","330","1358","260","1028","247","1102","257","620","170","448","197","436","185","1828","302","770","266",
"0500000US18007","Benton County, Indiana","741","125","26","19","92","36","75","38","54","41","81","44","70","49","10","11","44","28","138","63","151","81",
"0500000US18009","Blackford County, Indiana","1212","208","29","21","108","62","59","36","162","73","62","51","85","44","145","110","83","59","223","84","256","134",
"0500000US18011","Boone County, Indiana","5410","519","371","163","339","123","873","244","1004","258","437","168","581","251","531","190","286","140","749","225","239","155",
"0500000US18013","Brown County, Indiana","947","193","18","25","105","71","80","66","63","50","115","68","106","66","13","11","172","87","222","91","53","45",
"0500000US18015","Carroll County, Indiana","1638","208","78","44","192","79","290","115","300","104","214","112","36","30","159","110","46","33","165","61","158","67",
"0500000US18017","Cass County, Indiana","3781","393","200","97","502","152","587","203","461","136","432","155","202","100","254","127","239","136","457","150","447","147",
"0500000US18019","Clark County, Indiana","12201","661","408","167","1031","267","1709","321","1243","315","1147","262","1465","364","755","224","1170","360","2306","394","967","241",
"0500000US18021","Clay County, Indiana","2334","322","259","120","157","72","258","127","371","168","202","107","158","100","56","41","284","148","217","80","372","128",
"0500000US18023","Clinton County, Indiana","3381","334","92","60","452","145","558","173","466","160","294","112","360","151","173","92","313","111","516","162","157","80",
"0500000US18025","Crawford County, Indiana","894","171","51","36","79","67","66","59","117","62","62","29","20","20","90","91","77","72","135","68","197","66",
"0500000US18027","Daviess County, Indiana","3445","337","314","158","296","109","508","154","319","110","354","148","305","165","221","158","142","82","476","141","510","148",
"0500000US18029","Dearborn County, Indiana","3354","373","131","77","301","137","431","126","440","151","433","167","225","122","164","98","217","110","683","253","329","136",
"0500000US18031","Decatur County, Indiana","2715","345","229","96","487","184","462","138","366","164","203","109","106","58","123","72","68","41","435","151","236","115",
"0500000US18033","DeKalb County, Indiana","3139","295","200","87","300","123","488","164","535","191","404","137","281","106","118","73","198","117","432","157","183","85",
"0500000US18035","Delaware County, Indiana","15889","709","633","203","1100","245","1347","314","1622","272","1973","351","1194","270","901","206","1016","247","4514","520","1589","321",
"0500000US18037","Dubois County, Indiana","3929","385","464","261","545","224","404","176","558","186","436","144","190","91","274","136","94","67","700","238","264","95",
"0500000US18039","Elkhart County, Indiana","20633","1075","842","207","2041","358","2204","392","2569","386","2072","358","1944","391","1203","269","1573","388","4275","599","1910","489",
"0500000US18041","Fayette County, Indiana","2949","319","87","55","355","143","460","150","313","113","166","96","185","106","118","116","327","135","662","187","276","112",
"0500000US18043","Floyd County, Indiana","7924","464","344","135","693","198","982","225","1041","215","1063","251","681","164","465","145","731","212","1467","291","457","133",
"0500000US18045","Fountain County, Indiana","1758","227","35","24","322","130","269","85","166","82","111","57","185","101","108","58","60","29","158","60","344","144",
"0500000US18047","Franklin County, Indiana","1672","326","287","189","151","67","121","68","154","73","216","118","75","44","37","47","92","63","253","92","286","115",
"0500000US18049","Fulton County, Indiana","1716","291","90","75","207","107","265","135","187","116","159","99","60","40","87","67","187","106","346","143","128","57",
"0500000US18051","Gibson County, Indiana","3107","362","131","75","574","158","397","119","427","144","437","181","258","107","102","51","153","72","378","129","250","98",
"0500000US18053","Grant County, Indiana","7426","533","449","193","720","229","949","244","783","176","736","217","425","162","449","163","380","126","1590","319","945","278",
"0500000US18055","Greene County, Indiana","3107","325","125","53","334","103","347","127","336","118","307","148","401","130","171","148","99","52","438","112","549","133",
"0500000US18057","Hamilton County, Indiana","30742","1334","1687","383","3092","511","5147","680","4472","641","3849","694","2949","558","1616","394","2227","490","4547","780","1156","315",
"0500000US18059","Hancock County, Indiana","6152","638","152","106","708","224","1368","388","666","248","623","180","753","321","526","225","333","147","687","220","336","154",
"0500000US18061","Harrison County, Indiana","2474","354","34","33","254","112","400","191","272","166","259","125","87","58","219","105","92","48","239","97","618","234",
"0500000US18063","Hendricks County, Indiana","14409","880","606","317","1523","352","2023","402","2195","361","1556","419","1487","381","699","256","1400","376","2297","510","623","166",
"0500000US18065","Henry County, Indiana","4582","412","383","138","688","175","447","131","500","122","415","121","367","140","203","77","384","142","812","210","383","120",
"0500000US18067","Howard County, Indiana","9905","674","657","200","1168","374","864","185","1180","298","1143","311","753","311","580","179","614","225","2004","379","942","360",
"0500000US18069","Huntington County, Indiana","3703","347","168","75","457","134","496","138","214","55","611","183","333","162","144","59","355","136","460","129","465","170",
"0500000US18071","Jackson County, Indiana","4724","449","326","171","619","263","451","193","526","189","544","161","413","162","362","148","288","134","614","185","581","220",
"0500000US18073","Jasper County, Indiana","2369","296","149","93","283","111","372","147","229","105","183","71","222","105","193","127","212","93","270","116","256","91",
"0500000US18075","Jay County, Indiana","1894","241","101","56","278","107","154","73","209","111","129","49","149","69","94","44","66","43","301","100","413","125",
"0500000US18077","Jefferson County, Indiana","3872","470","272","175","289","118","464","162","417","155","639","289","442","219","199","94","294","154","526","180","330","170",
"0500000US18079","Jennings County, Indiana","1992","319","76","55","246","188","186","98","264","135","127","83","130","89","113","92","244","156","321","151","285","136",
"0500000US18081","Johnson County, Indiana","15664","977","438","201","1936","503","2329","463","2139","487","1821","423","1109","289","885","277","999","305","3340","618","668","255",
"0500000US18083","Knox County, Indiana","5156","435","414","152","736","246","562","175","537","172","669","222","479","209","200","98","334","159","765","255","460","190",
"0500000US18085","Kosciusko County, Indiana","7473","531","389","130","964","252","950","271","990","253","799","198","617","169","509","205","469","175","1250","407","536","167",
"0500000US18087","LaGrange County, Indiana","2152","296","152","78","212","89","380","162","307","147","282","146","153","70","21","24","46","27","188","83","411","123",
"0500000US18089","Lake County, Indiana","55792","1412","2216","417","3927","440","6536","658","6155","622","5437","490","3947","453","3207","434","4779","527","13395","1144","6193","726",
"0500000US18091","LaPorte County, Indiana","11186","594","320","143","1432","315","1552","278","1110","225","970","254","938","266","441","140","1040","268","2238","372","1145","268",
"0500000US18093","Lawrence County, Indiana","3899","397","237","108","454","129","321","101","463","165","355","119","434","138","138","91","348","172","678","173","471","130",
"0500000US18095","Madison County, Indiana","15446","803","746","191","1305","277","1872","308","1665","264","1731","285","1130","219","637","165","1187","261","3796","524","1377","294",
"0500000US18097","Marion County, Indiana","174973","2843","5882","726","13731","1180","20205","1394","21642","1407","19717","1432","15797","1431","11789","992","14634","1049","42095","1973","9481","936",
"0500000US18099","Marshall County, Indiana","3976","441","135","71","327","118","571","172","674","217","610","207","272","113","203","120","214","101","657","173","313","117",
"0500000US18101","Martin County, Indiana","842","193","31","28","130","70","125","89","54","48","47","50","10","15","35","27","61","45","194","94","155","60",
"0500000US18103","Miami County, Indiana","3207","304","201","74","437","89","489","172","275","87","284","107","303","123","117","54","135","62","684","215","282","97",
"0500000US18105","Monroe County, Indiana","25696","968","586","203","1705","335","2897","444","2436","418","2042","397","1822","464","1203","241","2208","414","9000","708","1797","408",
"0500000US18107","Montgomery County, Indiana","3805","429","119","58","514","155","294","114","426","145","587","250","294","121","196","97","304","111","661","195","410","135",
"0500000US18109","Morgan County, Indiana","4766","395","157","96","491","162","820","217","440","130","534","178","399","130","333","158","222","107","858","176","512","166",
"0500000US18111","Newton County, Indiana","957","154","37","25","141","63","163","75","112","60","66","35","44","38","34","19","96","64","181","93","83","51",
"0500000US18113","Noble County, Indiana","4142","503","306","124","626","156","410","105","586","209","318","128","646","283","235","119","222","115","464","172","329","112",
"0500000US18115","Ohio County, Indiana","576","105","15","17","55","30","57","43","49","32","51","36","55","38","85","51","54","46","43","25","112","68",
"0500000US18117","Orange County, Indiana","1768","241","59","33","222","92","152","64","181","92","150","74","205","88","132","82","131","84","303","91","233","83",
"0500000US18119","Owen County, Indiana","1717","243","105","58","135","74","259","110","219","101","75","39","26","24","65","52","191","91","273","118","369","117",
"0500000US18121","Parke County, Indiana","1045","183","62","53","124","54","144","84","105","62","50","27","74","57","5","7","102","73","155","57","224","85",
"0500000US18123","Perry County, Indiana","1884","236","120","95","266","159","364","129","202","77","185","66","49","29","88","51","202","88","287","107","121","55",
"0500000US18125","Pike County, Indiana","723","134","25","21","122","78","57","42","38","27","114","69","39","26","19","16","68","53","109","66","132","81",
"0500000US18127","Porter County, Indiana","15625","829","425","137","1687","344","1968","379","1698","327","1649","307","1234","303","1109","280","1318","463","3097","411","1440","431",
"0500000US18129","Posey County, Indiana","1964","279","135","75","237","120","331","140","144","84","160","88","65","54","46","48","134","82","467","165","245","99",
"0500000US18131","Pulaski County, Indiana","1115","187","114","60","68","43","179","98","97","49","33","27","119","89","85","94","71","47","156","63","193","79",
"0500000US18133","Putnam County, Indiana","3597","386","251","131","376","147","594","182","453","150","367","136","354","158","292","163","532","226","222","76","156","80",
